onset,index,event,diameter,diameter_3d,interpolated,orig_idx,diameter_pc,diameter_3dpc,diameter_m,diameter_3dm,reject
165,19165.0,2.5,43.587778992629076,6.022226169956136,0.0,1586263729.5867946,-0.02424256270874657,0.00945796804179384,-0.09068402640395448,-0.010074758983082537,0.0
166,19166.0,2.5,43.588605427267034,6.022279388463378,0.0,1586263729.595197,-0.022892484475104422,0.009940395122974073,-0.08985759176599496,-0.010021540475838498,0.0
167,19167.0,2.5,43.589340009130424,6.022312310144124,0.0,1586263729.6035402,-0.022007319785633653,0.009877515123176266,-0.08912300990259871,-0.009988618795092016,0.0
168,19168.0,2.5,43.58997309987103,6.0223247166184075,0.0,1586263729.611722,-0.02161683579706392,0.00925241617940018,-0.08848991916199273,-0.009976212320808106,0.0
169,19169.0,2.5,43.59049547293362,6.022316499584222,0.0,1586263729.6204135,-0.021746554028702795,0.008052846953049449,-0.08796754609940223,-0.009984429354994424,0.0
170,19170.0,2.5,43.590899429173206,6.0222877799202585,0.0,1586263729.6284144,-0.022414681377596057,0.006273947745536053,-0.08756358985982035,-0.010013149018957208,0.0
171,19171.0,2.5,43.591179731416496,6.022239006979439,0.0,1586263729.637327,-0.023629815251743316,0.003920274603160386,-0.08728328761651968,-0.010061921959777493,0.0
172,19172.0,2.5,43.59133434967635,6.022171039135102,0.0,1586263729.6454604,-0.025389317393856546,0.0010072555984763345,-0.08712866935667012,-0.010129889804113468,0.0
173,19173.0,2.5,43.59136512134421,6.022085221069634,0.0,1586263729.653909,-0.02767795817082043,-0.00243749511508371,-0.08709789768882364,-0.010215707869581836,0.0
174,19174.0,2.5,43.59127840280433,6.021983466679941,0.0,1586263729.6624997,-0.030466572932922306,-0.006372772670516147,-0.08718461622869711,-0.010317462259276234,0.0
175,19175.0,2.5,43.59108564860553,6.021868335022386,0.0,1586263729.6708033,-0.033710910221176706,-0.010742541420341804,-0.08737737042750074,-0.010432593916831,0.0
176,19176.0,2.5,43.59080367676579,6.0217430623625,0.0,1586263729.6792595,-0.037351379849664225,-0.015475654368492334,-0.08765934226722957,-0.010557866576718504,0.0
177,19177.0,2.5,43.59045436818694,6.021611514139881,0.0,1586263729.6874614,-0.041314456205216656,-0.020487334487268798,-0.0880086508460746,-0.010689414799334933,0.0
178,19178.0,2.5,43.590063821505005,6.021478060839466,0.0,1586263729.695745,-0.04551567762262324,-0.025682336996154534,-0.08839919752800564,-0.010822868099750194,0.0
179,19179.0,2.5,43.58966122878737,6.021347415261496,0.0,1586263729.7042575,-0.04986339423815466,-0.030958902321648683,-0.08880179024564623,-0.01095351367771921,0.0
180,19180.0,2.5,43.58927765330989,6.021224454900854,0.0,1586263729.7124238,-0.054262581946139934,-0.03621281083223528,-0.08918536572312247,-0.011076474038364781,0.0
181,19181.0,2.5,43.58894468610684,6.0211140254885755,0.0,1586263729.7210844,-0.05861865332358735,-0.041341464918254175,-0.08951833292618853,-0.011186903450641328,0.0
182,19182.0,2.5,43.58869295082228,6.021020723821932,0.0,1586263729.7294006,-0.06284136609504297,-0.04624805385617199,-0.0897700682107491,-0.011280205117284937,0.0
183,19183.0,2.5,43.588550556242375,6.020948676578159,0.0,1586263729.7378328,-0.06684869735955908,-0.050845621183051394,-0.0899124627906506,-0.011352252361058864,0.0
184,19184.0,2.5,43.58854164149258,6.02090133608614,0.0,1586263729.7468748,-0.07057041901680403,-0.05506075364677579,-0.08992137754044408,-0.011399592853079144,0.0
185,19185.0,2.5,43.58868513699274,6.0208813091305755,0.0,1586263729.7549846,-0.0739510957187813,-0.05883662523977319,-0.08977788204027952,-0.01141961980864045,0.0
186,19186.0,2.5,43.58899389076461,6.02089023774113,0.0,1586263729.7631912,-0.07695212395139298,-0.06213504402980775,-0.08946912826842018,-0.011410691198085873,0.0
187,19187.0,2.5,43.58947428685588,6.020928748446824,0.0,1586263729.7714934,-0.07955249678797792,-0.06493720933869242,-0.08898873217714053,-0.011372180492392851,0.0
188,19188.0,2.5,43.59012632791441,6.020996466700518,0.0,1586263729.7797678,-0.08174839746817056,-0.06724328129761165,-0.088336691118624,-0.011304462238701341,0.0
189,19189.0,2.5,43.59094406528952,6.02109208162004,0.0,1586263729.788334,-0.0835519665758885,-0.06907109626301368,-0.08751895374350341,-0.011208847319176485,0.0
190,19190.0,2.5,43.59191634963981,6.021213457855007,0.0,1586263729.7964349,-0.08498933019487673,-0.07045411222298852,-0.08654666939321855,-0.011087471084210392,0.0
191,19191.0,2.5,43.59302791379243,6.02135779601545,0.0,1586263729.8050911,-0.08609781104548393,-0.07143850309483873,-0.0854351052405877,-0.01094313292376768,0.0
192,19192.0,2.5,43.594260660659145,6.021521824298754,0.0,1586263729.8134253,-0.08692255043050563,-0.07207961261511135,-0.08420235837387485,-0.010779104640464433,0.0
193,19193.0,2.5,43.59559492660795,6.02170199080145,0.0,1586263729.8219123,-0.0875130432293847,-0.07243824550302518,-0.08286809242506858,-0.010598938137765771,0.0
194,19194.0,2.5,43.59701055326973,6.021894634550725,0.0,1586263729.8305657,-0.0879200159097426,-0.07257721719285036,-0.08145246576327321,-0.01040629438848996,0.0
195,19195.0,2.5,43.59848771808475,6.022096127730654,0.0,1586263729.838809,-0.08819287826691208,-0.07255841515781178,-0.07997530094827981,-0.010204801208563168,0.0
196,19196.0,2.5,43.60000757078554,6.02230299296383,0.0,1586263729.8471074,-0.08837774982417629,-0.07244042026876854,-0.07845544824749358,-0.009997935975387258,0.0
197,19197.0,2.5,43.60155277199091,6.022512004993039,0.0,1586263729.8554866,-0.08851587829959394,-0.07227656715763571,-0.07691024704211837,-0.009788923946178852,0.0
198,19198.0,2.5,43.603107999255094,6.022720281794804,0.0,1586263729.8637512,-0.08864228391369393,-0.07211332939824161,-0.07535501977795249,-0.009580647144411269,0.0
199,19199.0,2.5,43.604660427991234,6.0229253646441245,0.0,1586263729.8722892,-0.08878455959077737,-0.07198895703237465,-0.07380259104179612,-0.009375564295092268,0.0
200,19200.0,2.5,43.60620017533218,6.023125287738448,0.0,1586263729.8803976,-0.08896178179333195,-0.07193226012045419,-0.07226284370085878,-0.009175641200770931,0.0
201,19201.0,2.5,43.60772068388885,6.023318637432811,0.0,1586263729.8892698,-0.08918359452750245,-0.07196154888260976,-0.07074233514418822,-0.008982291506404854,0.0
202,19202.0,2.5,43.609218991750446,6.023504594612981,0.0,1586263729.8973553,-0.08944974023281646,-0.0720840100476879,-0.06924402728259124,-0.008796334326236143,0.0
203,19203.0,2.5,43.61069583297805,6.023682951557328,0.0,1586263729.9058452,-0.08975028511679084,-0.07229580233980575,-0.06776718605497484,-0.008617977381890777,0.0
204,19204.0,2.5,43.61215553482002,6.023854097167855,0.0,1586263729.914579,-0.09006651034782112,-0.07258287718518924,-0.06630748421299455,-0.008446831771360764,0.0
205,19205.0,2.5,43.613605684594546,6.02401896503649,0.0,1586263729.922859,-0.09037228314590044,-0.07292238087534095,-0.06485733443847283,-0.0082819639027275,0.0
206,19206.0,2.5,43.615056586493125,6.02417894717535,0.03333333333333333,1586263729.9310963,-0.09063569403334783,-0.07328444331354561,-0.06340643253989041,-0.008121981763866085,0.0
207,19207.0,2.5,43.61652061868316,6.0243357929643135,0.03333333333333333,1586263729.939981,-0.09082068727102859,-0.07363401870735657,-0.06194240034985216,-0.007965135974902745,0.0
208,19208.0,2.5,43.61801161579374,6.024491516063677,0.03333333333333333,1586263729.9479654,-0.09088843574096823,-0.07393242416997862,-0.06045140323928777,-0.007809412875539519,0.0
209,19209.0,2.5,43.61954433611887,6.0246483184960296,0.03333333333333333,1586263729.9565978,-0.09079834113798353,-0.0741384119547628,-0.0589186829141564,-0.007652610443188523,0.0
210,19210.0,2.5,43.62113405005667,6.024808533151219,0.03333333333333333,1586263729.964557,-0.09050857683586862,-0.07420873195772454,-0.05732896897633862,-0.0074923957879971855,0.0
211,19211.0,2.5,43.62279631955694,6.024974590419898,0.03333333333333333,1586263729.973075,-0.08997605414560592,-0.07409812129725281,-0.055666699476088155,-0.00732633851931895,0.0
212,19212.0,2.5,43.62454698796683,6.02514901088255,0.03333333333333333,1586263729.9814017,-0.08915589098543801,-0.07375882200883442,-0.05391603106619236,-0.007151918056665722,0.0
213,19213.0,2.5,43.626402189633644,6.025334399499401,0.03333333333333333,1586263729.9899507,-0.0880010205209292,-0.07314025568679437,-0.052060829399385375,-0.006966529439818266,0.0
214,19214.0,2.5,43.62837800839591,6.025533392420673,0.03333333333333333,1586263729.9985588,-0.08646300126045729,-0.0721898908001954,-0.05008501063710599,-0.006767536518543204,0.0
215,19215.0,2.5,43.63048956385269,6.025748527678536,0.03333333333333333,1586263730.0068135,-0.08449465289201027,-0.07085589921517049,-0.04797345518032851,-0.006552401260681758,0.0
216,19216.0,2.5,43.63274971203046,6.025982065450011,0.03333333333333333,1586263730.0151258,-0.08205402765882439,-0.06909111541897922,-0.04571330700256269,-0.006318863489205976,0.0
217,19217.0,2.5,43.63516776446961,6.026235810520202,0.03333333333333333,1586263730.0235167,-0.07910854197743399,-0.06685717428061638,-0.043295254563397854,-0.006065118419016802,0.0
218,19218.0,2.5,43.63774848753342,6.026510968741482,0.03333333333333333,1586263730.03179,-0.07563835534413606,-0.06412797416358733,-0.040714531499597466,-0.005789960197736062,0.0
219,19219.0,2.5,43.640491425216055,6.026808041870331,0.03333333333333333,1586263730.0402658,-0.07163870039978983,-0.060892184561545146,-0.03797159381696709,-0.005492887068886221,0.0
220,19220.0,2.5,43.64339051236295,6.027126758557123,0.03333333333333333,1586263730.0483968,-0.06712120589063385,-0.057154801460257774,-0.03507250667006545,-0.0051741703820929645,0.0
221,19221.0,2.5,43.64643397290952,6.027466044439825,0.03333333333333333,1586263730.0571024,-0.06211426534244115,-0.052937745458178725,-0.03202904612351851,-0.0048348844993913636,0.0
222,19222.0,2.5,43.64960452725154,6.027824037460357,0.03333333333333333,1586263730.0653253,-0.05666247264835399,-0.04827947848749773,-0.028858491781482223,-0.004476891478861781,0.0
223,19223.0,2.5,43.65287988060949,6.028198146336542,0.03333333333333333,1586263730.07386,-0.05082530998059377,-0.043233795836864104,-0.025583138423535226,-0.004102782602675396,0.0
224,19224.0,2.5,43.65623337540528,6.028585136100997,0.03333333333333333,1586263730.0825295,-0.04467543070304683,-0.03786813452362952,-0.022229643627745807,-0.0037157928382208103,0.0
225,19225.0,2.5,43.659634742386906,6.028981228463743,0.03333333333333333,1586263730.090863,-0.03829661679563676,-0.03226152116173305,-0.018828276646109407,-0.0033197004754744225,0.0
226,19226.0,2.5,43.66305105411415,6.029382226609858,0.03333333333333333,1586263730.099073,-0.031781028232620065,-0.026501836376724118,-0.015411964918867227,-0.002918702329359165,0.0
227,19227.0,2.5,43.66644800289541,6.0297836798770446,0.03333333333333333,1586263730.1077967,-0.02522540201590046,-0.020682064337216605,-0.012015016137613087,-0.002517249062172559,0.0
228,19228.0,2.5,43.669791437233386,6.030181082722596,0.03333333333333333,1586263730.1159656,-0.018726449449838818,-0.014895727217203876,-0.008671581799638043,-0.0021198462166223562,0.0
229,19229.0,2.5,43.673048962024914,6.0305700859132365,0.03333333333333333,1586263730.1244166,-0.012376104017570633,-0.009232111227978453,-0.005414057008108486,-0.0017308430259812694,0.0
230,19230.0,2.5,43.67619148163638,6.030946705722057,0.03333333333333333,1586263730.132377,-0.006257084689467499,-0.0037717504363248573,-0.002271537396634689,-0.0013542232171588045,0.0
231,19231.0,2.5,43.67919462995719,6.031307523388347,0.06666666666666667,1586263730.1410668,-0.00043899622396915326,0.0014175824702471029,0.0007316109241534955,-0.0009934055508702114,0.0
232,19232.0,2.5,43.682039895228435,6.031649846919751,0.06666666666666667,1586263730.1493404,0.005024551287282364,0.006283868750903269,0.003576876195411079,-0.0006510820194652951,0.0
233,19233.0,2.5,43.68471511994894,6.031971789543977,0.06666666666666667,1586263730.157996,0.0100970290473831,0.010792025834958545,0.00625210091591922,-0.0003291393952393159,0.0
234,19234.0,2.5,43.687214196974246,6.0322722396067014,0.06666666666666667,1586263730.1665013,0.014757872743902774,0.014922870485218157,0.00875117794121915,-2.8689332515134208e-05,0.0
235,19235.0,2.5,43.68953607935933,6.032550738195349,0.03333333333333333,1586263730.1747847,0.018999540019069006,0.01867025349830492,0.011073060326322093,0.0002498092561323162,0.0
236,19236.0,2.5,43.6916834757802,6.032807314681534,0.03333333333333333,1586263730.183083,0.022823802643433946,0.022037418025436024,0.013220456747174935,0.0005063857423166358,0.0
237,19237.0,2.5,43.693661706845454,6.033042343460525,0.03333333333333333,1586263730.191461,0.026238580015966278,0.02503385262681195,0.01519868781242811,0.0007414145213087734,0.0
238,19238.0,2.5,43.695478055972366,6.033256466607208,0.03333333333333333,1586263730.199779,0.02925620621273411,0.02767350889966087,0.017015036939342684,0.0009555376679907172,0.0
239,19239.0,2.5,43.697141678582376,6.033450592866465,0.03333333333333333,1586263730.2082832,0.03189330181677155,0.029974585177533486,0.01867865954934054,0.0011496639272473796,0.0
240,19240.0,2.5,43.698663940137386,6.033625959143392,0.03333333333333333,1586263730.2167828,0.034171909738975464,0.031960608228572086,0.020200921104371616,0.0013250302041749892,0.0
241,19241.0,2.5,43.700058932351695,6.033784222771104,0.03333333333333333,1586263730.2252855,0.036121209320020276,0.03366218146519563,0.0215959133186774,0.0014832938318872114,0.0
242,19242.0,2.5,43.70134382953598,6.033927535771711,0.03333333333333333,1586263730.2333233,0.03777887125356179,0.03511844151825548,0.022880810502968883,0.0016266068324918947,0.0
243,19243.0,2.5,43.70253880665457,6.034058556396092,0.03333333333333333,1586263730.241884,0.03919127126946099,0.0363773645682615,0.024075787621541285,0.0017576274568764502,0.0
244,19244.0,2.5,43.70366653111359,6.034180394879029,0.03333333333333333,1586263730.250523,0.04041255360467404,0.037494867229436166,0.025203512080567828,0.0018794659398111721,0.0
245,19245.0,2.5,43.70475156000869,6.03429653951446,0.06666666666666667,1586263730.2587693,0.04150340777827508,0.03853359355828053,0.026288540975667254,0.0019956105752434745,0.0
246,19246.0,2.5,43.705819977119546,6.034410811319824,0.06666666666666667,1586263730.2670364,0.04253047427548727,0.039562349395050246,0.027356958086519848,0.002109882380605684,0.0
247,19247.0,2.5,43.706899279961966,6.03452734822813,0.06666666666666667,1586263730.2754622,0.043566433688597,0.04065623474847291,0.028436260928943823,0.002226419288912984,0.0
248,19248.0,2.5,43.70801825579663,6.034650580035393,0.06666666666666667,1586263730.283721,0.04469003802378498,0.04189668823348261,0.029555236763615274,0.0023496510961769374,0.0
249,19249.0,2.5,43.70920663912994,6.034785163429857,0.06666666666666667,1586263730.292324,0.04598542567692543,0.04337074543664014,0.030743620096919482,0.0024842344906389996,0.0
250,19250.0,2.5,43.71049461052985,6.03493588613687,0.06666666666666667,1586263730.300384,0.04754080752267383,0.045169598980673784,0.032031591496817315,0.002634957197653964,0.0
251,19251.0,2.5,43.71191235408754,6.035107574444683,0.06666666666666667,1586263730.309111,0.04944711646360376,0.04738710157772677,0.03344933505450953,0.0028066455054650036,0.0
252,19252.0,2.5,43.71348972982849,6.035305017008434,0.06666666666666667,1586263730.3173025,0.051796814341333104,0.05011845026680571,0.03502671079547379,0.0030040880692158672,0.0
253,19253.0,2.5,43.71525583445518,6.035532875356062,0.06666666666666667,1586263730.325886,0.05468225075077198,0.05345841716748583,0.03679281542215686,0.003231946416844137,0.0
254,19254.0,2.5,43.717238205894276,6.0357955458042145,0.06666666666666667,1586263730.3345232,0.05819289127154028,0.057498370271118496,0.03877518686123184,0.003494616864997058,0.0
255,19255.0,2.5,43.719461671145226,6.036096972253111,0.03333333333333333,1586263730.3428147,0.06241141649441452,0.062322062588233945,0.04099865211221747,0.003796043313892309,0.0
256,19256.0,2.5,43.721947032063866,6.036440439546615,0.03333333333333333,1586263730.351134,0.0674092516378569,0.06800081185035757,0.043484013030845384,0.00413951060739759,0.0
257,19257.0,2.5,43.724709839277644,6.036828385514132,0.03333333333333333,1586263730.3594484,0.073242263928539,0.07458890035621243,0.04624682024461867,0.004527456574913483,0.0
258,19258.0,2.5,43.72775950269533,6.037262266572337,0.03333333333333333,1586263730.3678262,0.07994744149694587,0.08212005999495006,0.04929648366229422,0.004961337633120566,0.0
259,19259.0,2.5,43.731098882410926,6.0377424947329645,0.03333333333333333,1586263730.3762803,0.08754115588367652,0.09060564390085482,0.05263586337790116,0.005441565793746772,0.0
260,19260.0,2.5,43.73472428328856,6.038268434863372,0.03333333333333333,1586263730.384412,0.09601891050784185,0.10003438042567343,0.05626126425553638,0.0059675059241544775,0.0
261,19261.0,2.5,43.73862565000913,6.038838435859804,0.03333333333333333,1586263730.3930717,0.10535594452551825,0.11037309236856292,0.06016263097610259,0.006537506920588291,0.0
262,19262.0,2.5,43.74278687255482,6.039449883504819,0.03333333333333333,1586263730.4012802,0.11550834029772751,0.1215680312851855,0.06432385352179004,0.007148954565600422,0.0
263,19263.0,2.5,43.747186278775985,6.040099282466362,0.03333333333333333,1586263730.4098716,0.1264148077775136,0.13354695470131467,0.06872325974295386,0.007798353527145234,0.0
264,19264.0,2.5,43.75179733735052,6.0407823671031675,0.03333333333333333,1586263730.418523,0.13799914430402097,0.14622187496516148,0.07333431831749652,0.00848143816395052,0.0
265,19265.0,2.5,43.75658937521852,6.04149421277009,0.03333333333333333,1586263730.4268315,0.15017271601881182,0.15949178789633933,0.07812635618548498,0.009193283830871613,0.0
266,19266.0,2.5,43.76152805912409,6.0422293138779315,0.03333333333333333,1586263730.4352117,0.16283618823940646,0.17324462263174073,0.08306504009106278,0.009928384938714856,0.0
267,19267.0,2.5,43.76657560687503,6.042981625868396,0.03333333333333333,1586263730.443435,0.17588034439026376,0.18735828798447016,0.0881125878419964,0.010680696929179412,0.0
268,19268.0,2.5,43.77169091972596,6.043744599504837,0.03333333333333333,1586263730.451779,0.18918645280220084,0.20170129276587692,0.0932279006929311,0.011443670565622692,0.0
