led,intensity,S,M,L,Rods,Mel
4,3185,1144.2153608749688,7387.491248608429,5462.690736991374,9912.789834592175,9096.538895108386
4,3250,1122.0107322620272,7756.635766403975,5769.24894387796,10169.013329812733,9212.231908404174
4,3315,1155.044569995063,7934.478168809741,5896.337258797357,10442.014328364347,9479.31545632947
4,3380,1165.099353903448,8026.525122950326,5963.552640323816,10557.788078000087,9582.034264582959
4,3445,1196.8809314315997,8199.147205778516,6091.573656422211,10794.364046101531,9802.249917854942
4,3510,1214.649075984605,8285.391455046009,6154.594879999377,10912.266287537534,9911.193285168963
4,3575,1436.942082168639,8132.1502972304515,5979.685536236623,11099.91744340442,10315.025349492844
4,3640,1260.7503991092103,8539.369732455185,6339.722384988996,11255.982430852533,10229.317712289132
4,3705,1269.7702195175393,8623.830041037518,6407.05702107266,11344.476326349117,10300.778769942986
4,3770,1301.8120118519964,8770.523610785034,6517.664826108288,11544.966794621398,10488.129401773513
4,3835,1318.3427991231626,8847.392749794017,6569.513029569535,11670.546304542275,10613.447904520202
4,3900,1367.9069252109664,9111.028115565248,6776.555005129898,12002.062035420298,10915.009878723513
4,3965,1417.1200513434173,8727.483064923867,6437.8524736974605,11780.730153999359,10856.315152377
4,4030,1416.631867677658,9409.501695527662,6998.915917975886,12386.309525927898,11261.538797071495
4,4095,1421.9994460198272,9418.60891377118,7001.71913522686,12425.879178874598,11310.013001258903
5,0,0.9142751124314449,3.1048434407898036,3.9219046724702378,2.366512591879759,1.8277434562113826
5,65,2.401367059397813,68.59776827917955,62.9212732180836,51.92018675014707,33.91938892782306
5,130,5.17148907738139,285.3288563491611,254.32476640865102,222.60312113708048,146.47654156005063
5,195,7.738227437740992,456.1589871745718,403.46201230752484,362.9756609824775,241.98068475685412
5,260,14.614201109432788,761.2072385355207,666.687811849742,620.6595737360983,419.2274637238451
5,325,22.62727363418536,954.1482251322539,819.2449049400169,821.6180942177751,573.9641390657397
5,390,29.50126335446863,1325.9063287758568,1145.8848577446945,1115.8214235209077,768.5016823970011
5,455,31.926441647482104,1574.7917606651583,1354.10092435583,1343.106256569337,932.0929046479375
5,520,47.747792185976486,1699.482241679334,1439.1192149455892,1518.3103285811133,1087.417755483628
5,585,44.90069288625282,1992.7786865778314,1704.258644241554,1728.6762645592908,1213.8258018153842
5,650,55.46707884178601,2047.2990148570657,1726.609870634101,1852.6524397628812,1337.443193794139
5,715,60.289678764821154,2228.566489145748,1888.6792927557913,1989.776296983582,1423.038183538795
5,780,72.91397790536806,2363.2407029033434,1992.8715960219854,2155.5797730845484,1567.3350117158425
5,845,71.18491855037692,2690.2330728311968,2287.5897825734637,2381.211102677582,1696.7564707737774
5,910,72.06666389032866,2763.118113449975,2345.285631883751,2449.787836645281,1747.0319170729142
5,975,92.2399394823483,2931.0220314196367,2450.2956871270917,2719.5747706619527,1996.3951129342975
5,1040,81.8994280696495,3112.534527066096,2633.2069307027027,2783.7090400305833,1995.2064608384849
5,1105,88.78345153572774,3269.771468104817,2765.2301067912395,2934.872322762302,2109.7614957805667
5,1170,95.96488633675261,3434.8774675551003,2903.424697120712,3090.1683136105607,2225.7285919213546
5,1235,105.94879585036425,3576.4618697245223,3021.698067331275,3228.522014011296,2330.5447602932772
5,1300,108.44760993964547,3786.1419516876454,3195.854628972453,3426.155310309628,2477.1809785756723
5,1365,130.9258164081676,3826.7093695460985,3180.9863725364376,3609.4122279836256,2678.9648377069975
5,1430,119.36465403622255,4096.46980274143,3447.901536155697,3725.9883900083714,2702.3310260359813
5,1495,148.0861525565655,4105.067796212098,3415.093913908305,3885.885091694567,2892.8332369652426
5,1560,131.4887259279401,4357.645690759845,3663.69786246156,3978.656703867257,2893.3420372052274
5,1625,133.64993158009946,4174.906727405314,3489.901828546146,3881.4399870604766,2852.657267758986
5,1690,145.93943284245594,4678.579674872524,3931.1708466033992,4288.706786969512,3128.8833567997926
5,1755,145.35907799609026,4736.687439484811,3976.6876655119154,4342.04116764184,3166.513143820588
5,1820,150.38773715864843,4926.278807374338,4129.374967304693,4530.268731671212,3309.5902195689864
5,1885,184.83637923723552,4955.430771858603,4099.726572275906,4743.886104426506,3556.827218759165
5,1950,189.75549548518242,5083.987626503377,4207.76010597128,4869.81791162309,3653.5033191151347
5,2015,189.456398376214,5213.4233197123585,4323.001255349283,4977.058432180539,3723.5630323664363
5,2080,175.88767190626973,5483.688907827781,4597.473552616645,5062.402669117565,3710.5651900629055
5,2145,192.44573759391187,5680.470987654315,4764.361570459609,5253.749372786007,3858.4670206800083
5,2210,185.6269102101172,5424.167921806795,4516.014694495487,5100.930359394266,3778.852197916569
5,2275,188.53850287695852,5903.18624112765,4935.622497720751,5472.898639658268,4020.3738970513314
5,2340,235.11166682551556,5915.449612950586,4888.38440011112,5703.962238962287,4299.900893877339
5,2405,201.42589144383257,6174.869832126857,5164.368836029529,5733.557461015346,4218.2916113402325
5,2470,210.9926486874474,6235.736939122149,5224.72517339609,5780.873706617126,4254.124088670992
5,2535,221.68992362753656,6485.247880362898,5424.831314423628,6032.5956010294185,4445.934668276303
5,2600,221.53975353049034,6579.5771857814825,5504.970935159378,6120.1753408438935,4511.150854785267
5,2665,225.92791716212068,6701.757080526101,5605.968980052749,6234.180690197626,4594.992583913684
5,2730,229.1516556924449,6853.493713840675,5732.608103909327,6377.512226227607,4700.96339385237
5,2795,275.45559926561947,6844.615485257014,5649.643711923651,6630.056372392954,5015.059327488154
5,2860,247.31378951099725,7139.214941936654,5966.194751612142,6661.59820337799,4920.502690254349
